ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wp_page_template,Meta: fb_product_item_id,Meta: fb_visibility,Meta: _wc_facebook_sync_enabled,Meta: fb_product_description,Meta: _wc_facebook_product_image_source,Meta: fb_product_image,Meta: fb_product_price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_focuskeywords,Meta: _yoast_wpseo_keywordsynonyms,Meta: _yoast_wpseo_primary_product_cat,Meta: _yith_wcbm_badge_from_date,Meta: _yith_wcbm_badge_to_date,Meta: fb_product_group_id,Meta: _wc_facebook_commerce_enabled,Meta: _yith_wcbm_badge_schedule,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: _yoast_indexnow_last_ping,Meta: _yoast_wpseo_wordproof_timestamp,Meta: _yoast_wpseo_primary_fb_product_set,Meta: _yoast_wpseo_primary_product_brand,Meta: _wp_old_date,Meta: _yoast_wpseo_opengraph-title,Meta: _yoast_wpseo_opengraph-description,Meta: _yoast_wpseo_opengraph-image,Meta: _yoast_wpseo_opengraph-image-id,Meta: _yoast_wpseo_metadesc,Meta: _yoast_wpseo_twitter-description,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Meta: fb_rich_text_description,Meta: fb_brand,Meta: fb_mpn,Meta: fb_size,Meta: fb_color,Meta: fb_material,Meta: fb_pattern,Meta: fb_age_group,Meta: fb_gender,Meta: fb_product_condition,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Meta: _wp_desired_post_slug,Meta: yith_wcbm_badge_options_schedule,Meta: yith_wcbm_badge_options_security,Meta: yith_wcbm_badge_options_schedule_from,Meta: yith_wcbm_badge_options_schedule_to,Attribute 4 default,Meta: _oembed_3a1aea8bf90fd50d4b2f46b28e4c9756,Meta: _oembed_ccf759f70b721a0ed28e9a480edbf902,Meta: _oembed_8a7f2ecc928babb54b1fe347cdd1a103,Meta: _oembed_time_8a7f2ecc928babb54b1fe347cdd1a103,Meta: __is_newly_created_product,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global
55231,simple,SYS50,,Novo Rumo Brazilian Rosewood Drinks Trolley. Brazil. Eternity Design Collection,1,0,visible,Novo Rumo Brazilian Rosewood Drinks Trolley,,,,taxable,,1,1,1,0,0,,,,,0,,,8950,"Eternity Design Collection, Storage > Other storage, Storage",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-46-40-pm-scaled.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-46-52-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-47-04-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-47-15-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-47-36-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-46-02-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-46-14-pm.jpg",,,,,,,,,0,,Country,Brazil,1,1,default,,yes,no,,product,,210,Materials,"Brazilian Rosewood, Laminex, Steel",1,1,Producer,Novo Rumo,1,1,Dimensions,810mm L x 465mm D x 760mm H,1,0,,,,,,,,,,[],"[""""]",2616,19/01/2025,19/02/2025,,no,1,1,1740183187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55239,simple,SYS62A,,"Novo Rumo Lounge Chair. Brazil. Eternity Design Collections. Pair available and matching Sofa, priced individually.",1,0,visible,"Novo Rumo Lounge Chair. Pair available and matching sofa, priced individually.
\n
\nChairs - $5,900 each
\n
\nSofa - $8,650
\n
\n&nbsp;",,,,taxable,,1,2,1,0,0,,,,,0,,,5900,"Sofas > 2-4 Seater sofas, Chairs, Consignment, Eternity Design Collection, Chairs > Lounge chairs, Sofas > Sofa suites, Sofas",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-48-29-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-46-57-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-50-36-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-46-50-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-50-19-am-scaled.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-48-13-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-50-10-am.jpg",,,,,,,,,0,,Country,Brazil,1,1,default,,yes,no,,product,,210,Year,1950s,1,1,Materials,"Brazilian Rosewood, Original upholstery",1,1,,,,,,,,,,,,,,[],"[""""]",2616,19/01/2025,19/02/2025,,no,1,1,1740183057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55247,simple,SYS237,,Brutalist Saddle Leather Lounge Chair. Brazil. Eternity Design Collections.,1,0,visible,"Brutalist Saddle Leather Lounge Chair
\n
\n&nbsp;",,,,taxable,,1,1,1,0,0,,,,,0,,,12800,"Chairs, Consignment, Eternity Design Collection, Chairs > Lounge chairs",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-39-28-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-40-21-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-40-40-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-40-45-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-41-47-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-38-16-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-42-12-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-42-26-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-39-51-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-39-20-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-39-40-pm.jpg",,,,,,,,,0,,Country,Brazil,1,1,default,,yes,no,,product,,210,Year,1970's,1,1,Materials,"Saddle Leather, Solid wood",1,1,,,,,,,,,,,,,,[],"[""""]",2616,19/01/2025,19/02/2025,,no,1,1,1740182803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55264,simple,,,"German Midcentury Leather Lounge Chairs. Pair available, priced individually.",1,0,visible,"German Midcentury Leather Lounge Chairs. Pair available, priced individually. Heavily patinated leather, please see images for condition.  Speak to us about custom reupholstery.",,,,taxable,,1,2,,0,0,,,,,0,,,1100,"Chairs, Chairs > Lounge chairs, Chairs > Occasional Chairs, Chairs > Office chairs",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-23-06-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-24-44-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-23-18-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-23-36-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-24-54-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-24-30-pm.jpg",,,,,,,,,0,,Country,Germany,1,1,default,2.81029E+16,yes,yes,,product,,,Year,20th Century,1,1,Materials,original leather,1,1,,,,,,,,,,,,,,[],"[""""]",555,19/01/2025,19/02/2025,2.81029E+16,no,1,1,1740182750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55272,simple,SYS28,,Caviuna Drinks Trolley. Brazil. Eternity Design Collections,1,0,visible,Caviuna and Laminex Drinks Trolley with removable serving tray.,,,,taxable,,1,1,1,0,0,,,,,0,,,5450,"Eternity Design Collection, Storage > Other storage, Storage",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-49-38-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-48-51-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-49-08-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-49-14-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-12-48-45-pm.jpg",,,,,,,,,0,,Country,Brazil,1,1,default,,yes,no,,product,,210,Materials,"Caviuna Wood, Laminex",1,1,Dimensions,800mm L x 425mm D x 670mm H,1,0,,,,,,,,,,,,,,[],"[""""]",2616,19/01/2025,19/02/2025,,no,1,1,1740182640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55278,simple,SYS393,,Carlo Fongaro Armchair. Brazil. Eternity Design Collections. *Hire Only*,1,0,visible,"*Hire Only*
\n
\nCarlo Benvenuto Fongaro (1915-1986), an Italian-born furniture designer and Politécnico di Milano graduate, significantly impacted the Brazilian mid-century modern furniture design movement. After arriving in Brazil in 1947, he pioneered the movement of contemporary, elegant office furniture using rosewood and square steel tubes. His collaborations with companies like Ambiente and Probjeto expanded his innovative approach to home furniture, incorporating natural fibers and local materials to infuse his designs with a uniquely Brazilian style. Fongaro's work is celebrated for its simplicity, creativity, and deep connection to local culture, making his pieces highly sought after by discerning collectors and design enthusiasts.
\n
\n&nbsp;",,,,taxable,,1,1,1,0,0,,,,,0,,,,"Chairs, Consignment, Eternity Design Collection, Hire, Chairs > Lounge chairs",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-13-40-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-13-18-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-14-25-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-14-14-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-14-20-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-17-1-2025-10-13-52-am.jpg",,,,,,,,,0,,Country,Brazil,1,1,default,,yes,no,,product,,210,Year,1960s,1,1,Materials,"Brazilian Rosewood, Brown leather, Chromed Steel Frame",1,1,,,,,,,,,,,,,,[],"[""""]",2616,19/01/2025,19/02/2025,,no,0,1,1740195253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55304,simple,SYS44B,,Oxford Sofa by Jorge Zalszupin. Multiple configurations available. Brazil. Eternity Design Collections,1,0,visible,"Oxford Sofa by Jorge Zalszupin. Multiple configurations available. Speak to us about custom upholstery.
\n
\n2 x Lounge Chair - $4,250 each
\n
\n2 x 2 Seat Sofa - $7,450 each
\n
\n2 x 3 Seat Sofa - $9,450 each",,,,taxable,,1,2,,0,0,,,,,0,,,7450,"Sofas > 2-4 Seater sofas, Chairs, Consignment, Eternity Design Collection, Designers > Jorge Zalszupin, Chairs > Lounge chairs, Chairs > Occasional Chairs, Chairs > Other, Sofas > Sofa suites, Sofas",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-09-08-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-07-23-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2024/09/Photo-2-9-2024-10-08-08 AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-09-02-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2024/09/Photo-2-9-2024-10-09-11 AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-10-10-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2024/09/Photo-2-9-2024-10-07-06 AM.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-10-16-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-12-52-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-13-09-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-16-1-2025-1-14-39-pm.jpg",,,,,,,,,0,,Designer,Jorge Zalszupin,1,1,default,9.45089E+15,yes,yes,,product,,,Producer,"L'Atelier\, Brazil",1,1,Country,Brazil,1,1,Materials,"Chrome, Original upholstery",1,1,,,,,,,,,,[],"[""""]",554,19/01/2025,20/02/2025,9.45089E+15,no,1,1,1740182517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55346,simple,SYS396,,"Square Marble & Brazilian Rosewood Side Table by Giuseppe Scapinelli. Priced individually, sold as a pair. Brazil. Eternity Collections",1,0,visible,"Giusepppe Scapinelli Square Marble and Brazilian Rosewood Side Tables. Sold as a pair, priced separately at $6,450 each.
\n
\nGiuseppe Scapinelli - the Italian-born architect immigrated to Brazil in 1948, settling in São Paulo.
\n
\nHis career as a furniture designer began in the early 1950s. He soon opened his own furniture factory where he produced many outstanding pieces, impeccably crafted, for distinctive homes.
\n
\nHis furniture production presents soft shapes and curved lines, futuristic aspects, and a strong identity. Using his knowledge of ceramics, architecture and sculpture, Scapinelli’s furniture design put him among the great masters of Brazilian mid century modern.",,,,taxable,,1,2,1,0,0,,,,,0,,,6450,"Consignment, Eternity Design Collection, Designers > Giuseppe Scapinelli, Tables > Other tables, Tables > Side tables, Tables",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-24-1-2025-3-59-58-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-24-1-2025-4-00-18-pm-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-24-1-2025-4-01-18-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-24-1-2025-4-00-04-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-24-1-2025-4-00-48-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-24-1-2025-4-00-26-pm.jpg",,,,,,,,,0,,Designer,Giuseppe Scapinelli,1,1,default,,yes,no,,product,,210,Country,Brazil,1,1,Materials,"Brazilian Rosewood, Marble",1,1,Dimensions,550mm W x 550mm D x 515mm H,1,0,,,,,,,,,,[],"[""""]",2462,24/01/2025,24/02/2025,,no,1,1,1741399493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55353,simple,SYS15,,Componivel Bench by Jorge Zalszupin. Brazil. Eternity Design Collections,1,0,visible,Componivel Bench by Jorge Zalszupin. Modular 3 seat sofa with marble end table and magazine rack.,,,,taxable,,1,1,1,0,0,,,,,0,,,19500,"Sofas > 2-4 Seater sofas, Chairs > Bench, Chairs, Consignment, Eternity Design Collection, Designers > Jorge Zalszupin, Sofas > Modular sofas, Chairs > Other, Sofas",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-25-1-2025-10-18-27-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-25-1-2025-10-20-17-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-25-1-2025-10-19-44-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-25-1-2025-10-18-47-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-25-1-2025-10-20-46-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-25-1-2025-10-20-27-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-25-1-2025-10-18-59-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-25-1-2025-10-19-28-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-25-1-2025-10-18-38-am.jpg",,,,,,,,,0,,Designer,Jorge Zalszupin,1,1,default,,yes,no,,product,,210,Country,Brazil,1,1,Materials,"Brazilian Rosewood, Original upholstery, Steel frame",1,1,Dimensions,2900mm L x 620mm D x 710mm H. Seat 390mm H,1,0,,,,,,,,,,[],"[""""]",554,25/01/2025,25/02/2025,,no,1,1,1740712478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55366,simple,SYS268,,Jorge Zalszupin Banco Bench. Brazil. Eternity Design Collections,1,0,visible,Jorge Zalszupin Banco Bench. Brazilian rosewood with marble end table and 3 upholstered cushions.,,,,taxable,,1,1,1,0,0,,,,,0,,,32500,"Chairs > Bench, Chairs, Consignment, Eternity Design Collection, Designers > Jorge Zalszupin, Chairs > Other",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-28-1-2025-1-29-16-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-28-1-2025-1-30-06-pm-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-28-1-2025-1-29-45-pm-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-28-1-2025-1-30-40-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-28-1-2025-1-30-23-pm-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-28-1-2025-1-29-31-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-28-1-2025-1-29-04-pm.jpg",,,,,,,,,0,,Designer,Jorge Zalszupin,1,1,default,,yes,no,,product,,210,Country,Brazil,1,1,Materials,"Brazilian Rosewood, Marble, Original upholstery",1,1,Dimensions,2570mm L x 535mm D x 370mm H,1,0,,,,,,,,,,[],"[""""]",554,28/01/2025,28/02/2025,,no,1,1,1740800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55408,simple,SYS395,,Manhattan Lounge Chairs by Jorge Zalszupin. Brazil. Eternity Collections,1,0,visible,"Manhattan Lounge Chair by Jorge Zalszupin. 2 x lounge chairs available, priced separately. POA
\n
\nThe Manhattan Lounge Chair is the rarest Jorge Zalszupin design, being produced in 1960.
\n
\n&nbsp;",,,,taxable,,1,2,1,0,0,,,,,0,,,,"Chairs, Consignment, Eternity Design Collection, Designers > Jorge Zalszupin, Chairs > Lounge chairs, Chairs > Occasional Chairs",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-11-40-31-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-11-41-51-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-11-42-52-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-11-41-32-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-11-40-12-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-11-43-07-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-11-42-28-am.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-11-42-21-am.jpg",,,,,,,,,0,,Designer,Jorge Zalszupin,1,1,default,,yes,no,,product,,210,Country,Brazil,1,1,Materials,Original upholstery,1,1,Year,1960s,1,1,,,,,,,,,,[],"[""""]",554,29/01/2025,28/02/2025,,no,1,1,1740800161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55419,simple,SYS241,,Brazilian Rosewood Extension Dining Table by Giuseppe Scapinelli. Brazil. Eternity Collections,1,0,visible,"Brazilian Rosewood Butterfly Extension Dining Table by Giuseppe Scapinelli.
\n
\nSergio Rodrigues Lucio Costa Chairs available separately - matching 10 chairs available as a set of 4, 6 or 10 only. Chairs are priced individually.
\n
\nAnother separate set of 4 x Lucio Costa Chairs are also available.",,,,taxable,,1,1,1,0,0,,,,,0,,,8950,"Consignment, Tables > Dining tables, Eternity Design Collection, Designers > Giuseppe Scapinelli, Tables",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-29-37-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-21-27-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-30-04-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-21-54-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-36-37-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-29-50-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-37-22-pm-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-37-06-pm-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-22-14-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-36-37-pm-1.jpg",,,,,,,,,0,,Designer,Giuseppe Scapinelli,1,1,default,,yes,no,,product,,210,Country,Brazil,1,1,Materials,Brazilian Rosewood,1,1,Year,1950's,1,1,,,,,,,,,,[],"[""""]",2462,29/01/2025,28/02/2025,,no,1,1,1742868323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55441,simple,SYS241-1,,Brazilian Rosewood Extension Dining Table by Giuseppe Scapinelli. Brazil. Eternity Collections (Copy),-1,0,visible,Brazilian Rosewood Butterfly Extension Dining Table by Giuseppe Scapinelli. Lucio Costa Chairs available separately.,,,,taxable,,1,1,1,0,0,,,,,0,,,8950,"Consignment, Tables > Dining tables, Eternity Design Collection, Designers > Giuseppe Scapinelli, New, Tables",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-29-37-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-21-27-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-30-04-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-21-54-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-36-37-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-29-50-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-37-22-pm-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-37-06-pm-1.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-22-14-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/01/Photo-29-1-2025-1-36-37-pm-1.jpg",,,,,,,,,0,,Designer,Giuseppe Scapinelli,1,1,default,,yes,no,,product,,210,Country,Brazil,1,1,Materials,Brazilian Rosewood,1,1,Year,1950's,1,1,Dimensions,1190mm - 1530mm L x 1190mm W x 765mm H,1,0,,,,,,[],"[""""]",2462,29/01/2025,28/02/2025,,no,1,1,1738128888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55442,simple,SYS122,,Brazilian Rosewood Dining Table by Novo Rumo. Brazil. Eternity Collections,1,0,visible,Brazilian Rosewood Dining Table by Novo Rumo. Eisler and Hauner Dinig Chairs available separately.,,,,taxable,,1,1,1,0,0,,,,,0,,,12750,"Consignment, Tables > Dining tables, Eternity Design Collection, Tables",,,"https://vamptvintagedesign.com/wp-content/uploads/2025/02/Photo-1-2-2025-1-15-51-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/02/Photo-1-2-2025-1-14-00-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/02/Photo-1-2-2025-1-16-33-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/02/Photo-1-2-2025-1-12-45-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/02/Photo-1-2-2025-1-16-13-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/02/Photo-1-2-2025-1-11-54-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/02/Photo-1-2-2025-1-13-07-pm.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/02/Photo-1-2-2025-1-11-32-pm-scaled.jpg, https://vamptvintagedesign.com/wp-content/uploads/2025/02/Photo-1-2-2025-1-16-24-pm.jpg",,,,,,,,,0,,Country,Brazil,1,1,default,,yes,no,,product,,210,Materials,Brazilian Rosewood,1,1,Year,1950's,1,1,Dimensions,2815mm L x 950mm W x 760mm H,1,0,,,,,,,,,,[],"[""""]",2462,1/02/2025,1/03/2025,,no,1,1,1742174897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55452,simple,5-632-1,,1970s Danish Leather Corner Sofa by Wiels Mobler. Currently at Vampt Byron Bay,1,0,visible,1970s Danish Leather Corner Sofa by Wiels Mobler. Currently located at Vampt Byron Bay,,,,taxable,,1,1,,0,0,,,,,0,,,6450,"Consignment, Sofas > Modular sofas, Sofas",,,https://vamptvintagedesign.com/wp-content/uploads/2025/02/IA1130-danish-leather-corner-sofa.jpg,,,,,,,,,0,,Country,Denmark,1,1,default,9.24048E+15,yes,yes,,product,,,Materials,original leather,1,1,Dimensions,TBC,1,0,,,,,,,,,,,,,,[],"[""""]",860,1/02/2025,1/03/2025,9.24048E+15,no,1,1,1738382307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
